zoneID,hiEduRatio,whiteRatio,blackRatio,indiaRatio,asianRatio,pacifRatio,otherRatio,agricRatio,cnstrRatio,manufRatio,wholeRatio,retaiRatio,transRatio,inforRatio,finanRatio,profeRatio,educaRatio,artsRatio,otherServicesRatio
01033,0.19077680291,0.816382947767,0.168303506475,0.00218245307726,0.00225520151317,0.000927542557835,0.00296449876328,0.0181440263283,0.0921924392673,0.211839085437,0.0380634824406,0.126921577967,0.0714935261768,0.011172216689,0.0380634824406,0.0480665136621,0.181267050621,0.0681158792708,0.060061490495
01035,0.128277356446,0.553197529988,0.438427141742,0.000993683015118,0.00127759244801,0.0,0.00227127546313,0.056755089451,0.0818424840633,0.258688052642,0.0398930701213,0.122146822949,0.092946740695,0.018095825622,0.0234423195558,0.0355747480979,0.149907464528,0.0349578449517,0.0370141887724
01037,0.124167171411,0.638174069825,0.353302737256,0.0042615964596,0.0,0.0,0.0,0.0289196447015,0.0768436273497,0.370997727742,0.0347035736418,0.0937822763892,0.0532947738071,0.00619706672175,0.0221028713076,0.0398677959099,0.146663912415,0.0421400537079,0.0415203470357
01039,0.182688192959,0.861231431533,0.120990672584,0.00547421009274,0.00138183944089,0.00031888602482,0.00377348462704,0.0490721380031,0.0904338734971,0.189166231051,0.0340433873497,0.120360690016,0.083638264506,0.0150940930476,0.0369837950863,0.0489414532148,0.185311029796,0.0495948771563,0.053515420805
01041,0.15774708675,0.737358214416,0.253640687889,0.001317233809,0.0,0.0,0.003951701427,0.0907926047959,0.088779059125,0.159802306425,0.0735859417902,0.103606077247,0.0637012630423,0.00475928976753,0.0501555921655,0.0433827567271,0.181036060772,0.0336811275856,0.0470437488559
01043,0.18641744067,0.962185253539,0.0105829665862,0.0040395957823,0.00307164152137,0.000141966624937,0.00663371320161,0.044340590448,0.083779778867,0.229966944033,0.0387837683803,0.147498005243,0.0565655989969,0.0155591017896,0.0397241536533,0.04602188533,0.169183859569,0.050723811695,0.0468482845093
01045,0.223319528512,0.741619003033,0.206598953775,0.00488509841438,0.0101772883633,0.00083453764579,0.0127419650308,0.014784874754,0.0728075307132,0.13902036909,0.0222836781365,0.138914003085,0.103440940275,0.00898792745838,0.0366430888688,0.0570653619103,0.197681221082,0.0760516938786,0.057118544913
01047,0.19546308538,0.354815054459,0.634336245012,0.00280383910277,0.00252345519249,0.0,0.000690175779144,0.0211162367617,0.0594503281138,0.245728022871,0.0238451042817,0.11766616854,0.0476252355273,0.0124748229485,0.035215385615,0.0458059905139,0.207718796699,0.0649080631538,0.0567214605939
01049,0.129597566682,0.92734127723,0.0162911934463,0.00777322658723,0.00164463476696,0.000496493514553,0.0283156457519,0.0376366120219,0.0698770491803,0.396140710383,0.0245901639344,0.0921106557377,0.0494535519126,0.0167008196721,0.0307035519126,0.0303961748634,0.128278688525,0.0560792349727,0.040881147541
01051,0.217569539338,0.770653064942,0.207532562164,0.0032941676534,0.00340043112609,0.000592039347846,0.00411391444272,0.0139077583125,0.0991061851984,0.145370039328,0.0383267786915,0.119735430819,0.0518055058992,0.0160529138363,0.0661422953164,0.0725062567036,0.16828745084,0.0583482302467,0.0547372184483
01053,0.160133281066,0.645889698231,0.303928199792,0.0263527575442,0.0028616024974,0.000104058272633,0.00236732570239,0.0500753527881,0.0754897931223,0.221263186738,0.0239758871078,0.132072886697,0.0602137279079,0.0297301000137,0.0363748458693,0.0315796684477,0.172626387176,0.0563775859707,0.0520619262913
01055,0.201148519956,0.827767521434,0.141814631883,0.00362462424729,0.00348930494205,0.000666930861501,0.0085057849003,0.0110072306913,0.074149127251,0.213996223461,0.034311242113,0.135149449638,0.0508681435085,0.0189978353981,0.0412195458942,0.0510984203012,0.199511813199,0.0688067056602,0.0559112052687
01057,0.138087288338,0.866342254663,0.120302784536,0.00108137334415,0.00389294403893,0.000108137334415,0.00324412003244,0.0606142605872,0.063590853741,0.3071302936,0.0265187390069,0.119604924909,0.0591259640103,0.00541198755243,0.0339602218915,0.0290894330943,0.182789879583,0.0316601271817,0.0408605060208
01059,0.141754554171,0.899785414598,0.041668001153,0.00381129295711,0.00208179867405,0.000256221375268,0.0431092463889,0.0433188173275,0.0665444266178,0.350523340209,0.0410268164107,0.106654442662,0.0556956222782,0.00924440369776,0.0334632133853,0.0315532126213,0.157613263045,0.0334632133853,0.0443884177554
01061,0.145383215829,0.865859338612,0.115587641671,0.00570563577084,0.00116441546344,0.0,0.00512342803912,0.0632805995004,0.0782681099084,0.194652604311,0.044962531224,0.130446849847,0.090480155426,0.0122120455176,0.0441298917569,0.0349708576187,0.173744102137,0.0379313535017,0.0523637709316
01063,0.138136686009,0.187988770804,0.808401844796,0.0,0.000501303388811,0.0,0.000300782033287,0.0652943068511,0.0775168864587,0.169507880347,0.039240913477,0.0897394660663,0.0604696043744,0.00385976198134,0.0521067867482,0.0389192666452,0.236732068189,0.061112898038,0.0376326793181
01065,0.130299310736,0.396566773349,0.591213267384,0.00157113762002,0.000640093104452,0.0,0.00546988652895,0.047586442999,0.0845600821636,0.253509072236,0.0304690174598,0.125641903458,0.0518657993838,0.00821636425882,0.038856555974,0.0308113659706,0.208147894557,0.0338925025676,0.0445053064019
01067,0.191939454728,0.664622930717,0.318209687308,0.000919681177192,0.0,0.0,0.00827713059473,0.0445427728614,0.0744837758112,0.241740412979,0.0498525073746,0.111504424779,0.0710914454277,0.0109144542773,0.0396755162242,0.0494100294985,0.193362831858,0.0361356932153,0.0367256637168
01069,0.246305670604,0.734060166466,0.242907182358,0.00457274150495,0.00563145505536,0.000304098572989,0.00389696689831,0.0138025027878,0.0710940403915,0.141543798786,0.0418783298228,0.149176062446,0.0844505017966,0.0200223020691,0.0472556064924,0.0642051790361,0.208524346425,0.0628670548879,0.0553586916119
01071,0.155976396322,0.920483625709,0.0393502206728,0.0135185253866,0.00183584912658,0.000111263583429,0.00257760634944,0.0260587623089,0.0766551917381,0.351973420863,0.0230966295733,0.103074213434,0.0646465455128,0.00880634056521,0.0370266591946,0.0391081578737,0.151429028901,0.0467536626371,0.0395484749019
01073,0.302730803072,0.581546325261,0.391396683317,0.00227476297,0.00875013405393,0.00023412235083,0.00658412469205,0.00642494859031,0.0620450116618,0.10019083006,0.0467516819634,0.11826078762,0.0553373518711,0.0372034477304,0.0974377614658,0.0959333340065,0.218014088441,0.0656697731243,0.0543209377934
01075,0.126510503811,0.869592555332,0.115631287726,0.002703722334,0.0023893360161,0.0,0.00396126760563,0.0436841301359,0.0728577974645,0.32885290973,0.0189399725065,0.106919199633,0.0643042614938,0.0076370856881,0.0432259049947,0.0365052695891,0.168932335421,0.0279517336185,0.0471971895525
01077,0.227680239074,0.880874428757,0.0997544505832,0.00270559079644,0.00343314462406,0.000295568742469,0.00393333788054,0.0133340184467,0.0736325565861,0.217557742209,0.0396166790843,0.139377745806,0.0626364874239,0.0140790792077,0.0444981116563,0.0461937671814,0.184954910978,0.0695989517766,0.0572669115947
01079,0.112343845549,0.776858316812,0.132258713329,0.0524954745281,0.00166652300089,0.000373531017441,0.00209752032871,0.0249594155844,0.117897727273,0.312026515152,0.0269886363636,0.115597943723,0.0436958874459,0.00804924242424,0.0332792207792,0.0422077922078,0.1360254329,0.0583062770563,0.0525568181818
01081,0.34535949815,0.740207833733,0.223760122337,0.00265005386995,0.0159350780245,0.000356236749731,0.00609946825149,0.0109475273688,0.0605700264251,0.156342015855,0.0270856927142,0.119686674217,0.0325594563986,0.0243865609664,0.0612306530766,0.0654020385051,0.261513778784,0.094469611174,0.0447904869762
01083,0.217323269514,0.834977769657,0.134615384615,0.00441561605457,0.0046896887752,9.13575735428e-05,0.0103081795481,0.0167625971928,0.095593927766,0.263893096368,0.0357130835774,0.120064626881,0.0418391733145,0.015045945673,0.0334242148844,0.0729071998384,0.15624894813,0.0538893937864,0.0463159311993
01085,0.148111939387,0.26000148445,0.734506049135,0.000148445038225,0.0,0.0,0.00207823053514,0.055593067747,0.118163403106,0.199864956111,0.0474904343912,0.0927301372946,0.0504163853252,0.0146297546703,0.0391627278866,0.0272338510016,0.173531397704,0.0292595093405,0.0697726761197
01087,0.243353636689,0.138062642605,0.846712300353,0.00116158473346,0.00622277535781,0.0,0.000705247873885,0.0236075248986,0.060986105988,0.115209639739,0.0154924382147,0.0901266445346,0.0367638017952,0.0129103651789,0.0298782736997,0.0454936677733,0.370097135128,0.0887741300873,0.0406983892782
01089,0.403799566492,0.720336104084,0.224936754608,0.00883267076256,0.0170075894471,0.00035417419588,0.00715937838815,0.0046102760236,0.0572578493285,0.188205994841,0.0260013638116,0.104791129295,0.030945180705,0.0255937027484,0.043367725103,0.123439769931,0.17504224851,0.0787082332711,0.0454282664769
01091,0.169551863744,0.471316384933,0.514796574826,0.00195217179112,0.000443675407072,0.0,0.00421491636719,0.0469430955049,0.0536670402192,0.289627692691,0.0257751214046,0.116797410036,0.0595193624704,0.00908977711368,0.0377288008965,0.0349894160129,0.195118914207,0.0483127879467,0.0458224380525
01093,0.128314284392,0.950759274684,0.0344717114115,0.00272313705389,0.00400461331454,0.000224258345614,0.0033318382777,0.033493938452,0.064423375816,0.351725209823,0.0268884053466,0.113071184333,0.066133043208,0.0048958657134,0.0405657444824,0.0282872241219,0.15130556419,0.0418091389493,0.0474821262045
01095,0.195047397245,0.940399605988,0.0118446814462,0.00559399739758,0.00291860733787,0.000267539005971,0.0278362174849,0.0241197519736,0.0804446993909,0.278101013412,0.0352645524325,0.137315960556,0.0420661585949,0.0198311890519,0.039334589855,0.0542216394876,0.13559507225,0.0591930945942,0.0502335491273
01097,0.23948713028,0.630209857369,0.334286207336,0.00674764845202,0.0131451594751,0.000320125649317,0.0032812879055,0.0111385086302,0.0834112745515,0.14265064924,0.0433332928444,0.128335782914,0.0547025884582,0.0182321717055,0.0537247804487,0.0841157821857,0.213447593135,0.0744591689239,0.0525344054806
01099,0.16419560411,0.575152113139,0.401866469331,0.00900345337938,0.00209669462259,0.0,0.00234336457819,0.0405243036592,0.0601856908793,0.311414527581,0.0398689240852,0.121682140907,0.0703440742764,0.0119060622611,0.0263244128891,0.0401966138722,0.157072637903,0.0410704533042,0.0425996723102
01101,0.335774221392,0.489315914277,0.486389870699,0.00297973245045,0.00795937541944,0.000357925819874,0.00314974721489,0.00661719426788,0.0516746511361,0.0819738860882,0.0329607247602,0.116802872322,0.0411748129129,0.0281074198161,0.079176712486,0.0913047562388,0.21764724301,0.0743964680465,0.0589911388045
01103,0.241303132372,0.848933947994,0.111170136138,0.00714903118922,0.00514117986026,0.0,0.0116059209105,0.0145047822307,0.0857442099439,0.275195636709,0.0295233578373,0.117540115406,0.0454904750613,0.0151766658762,0.0430795984507,0.0685321318473,0.15807050826,0.0579400837878,0.0505493636867
01105,0.141301232445,0.308068459658,0.678526262541,0.00084309923278,0.000758789309502,0.0,0.00210774808195,0.0479885057471,0.0637931034483,0.281609195402,0.0227011494253,0.0859195402299,0.0436781609195,0.00316091954023,0.0313218390805,0.0422413793103,0.248563218391,0.0373563218391,0.0477011494253
01107,0.150265957447,0.562318010406,0.429232898945,0.00171845911499,0.00109790443458,0.000143204926249,0.00147978423791,0.0601779173208,0.0707744636316,0.262166405024,0.0340136054422,0.111198325484,0.0587388801675,0.00798011512297,0.0364992150706,0.0397697540555,0.205913134485,0.0276033490319,0.0468341182627
01109,0.216629949726,0.608478297585,0.366188143895,0.0056747171086,0.00645161290323,0.0,0.00101334234082,0.0346893724377,0.0715074109114,0.155786818038,0.0329549038158,0.141043834752,0.0587354146957,0.0129296751813,0.0587354146957,0.0357931251971,0.202853989278,0.0819142226427,0.0431251970987
01111,0.141241024251,0.766219839142,0.21327077748,0.00142984807864,0.00201072386059,0.0,0.0047363717605,0.0408811924594,0.0963393248575,0.349408154318,0.0157825515125,0.106313020605,0.03737395879,0.00701446733889,0.0304690925033,0.0269618588338,0.178211310829,0.0351819377466,0.043840420868
01113,0.148846046034,0.562545220677,0.403870889943,0.00602942358711,0.00566765817188,0.000301471179355,0.00773776027012,0.0140689377952,0.0888855391418,0.217063611697,0.021254145312,0.114963320269,0.0442669078485,0.0244196563159,0.0860215053763,0.0578333835795,0.160486383278,0.0649180986835,0.052155562255
01115,0.164126122364,0.899354360384,0.0848753513948,0.00217787525872,0.00154459238207,0.000139013314386,0.00278026628773,0.0157019813561,0.132456668911,0.160316166306,0.0554354375642,0.118845922093,0.0586609010031,0.0254138163258,0.066387835395,0.0757806684862,0.153404458937,0.0416829121327,0.058448233084
01117,0.41757180018,0.897008227897,0.0750769402553,0.00503862714857,0.00702058020978,0.0,0.00873734236843,0.00981180633746,0.085987346523,0.102393973513,0.05246367487,0.113318320733,0.0498364698944,0.0492198809715,0.109176451665,0.110999410219,0.181451396708,0.0566457562597,0.0490590316873
01119,0.157255755354,0.258480875794,0.73334234356,0.00128395729153,0.00135153399108,0.0,0.00229760778484,0.0495242214533,0.0469290657439,0.218209342561,0.0266003460208,0.128460207612,0.0583910034602,0.0160034602076,0.0328719723183,0.0374134948097,0.239835640138,0.0657439446367,0.0324394463668
01121,0.156520919714,0.669052925138,0.317102625714,0.00280125994447,0.00328681166818,0.000933753314824,0.00120765428717,0.0249576722895,0.0792625572208,0.255220417633,0.0290336740453,0.118705712673,0.0480027591397,0.0174954536903,0.0396939863297,0.038377124224,0.185113187433,0.0587571330031,0.0491001442278
01123,0.186832552074,0.735189873418,0.255141651597,0.00221820373719,0.00130198915009,0.000747438215793,0.00084388185654,0.0174675023213,0.0807799442897,0.319231662024,0.0272748375116,0.105733519034,0.0413184772516,0.00905292479109,0.0514159702878,0.0427112349118,0.168059424327,0.0471796657382,0.0453226555246
01125,0.294520340472,0.680673237301,0.29073540561,0.00393025018954,0.00929795299469,0.000169825625474,0.00547687642153,0.0211970912806,0.0685108270495,0.146296221622,0.0322459238948,0.134306490853,0.034987969945,0.0180249203597,0.0450018145893,0.0695592564216,0.274957323548,0.0695323736172,0.0495181257309
01127,0.147331956009,0.918614681883,0.0640900541626,0.0028424759238,0.00199397564804,0.000282833425254,0.00346470945936,0.0575400379779,0.0872415893375,0.138583354233,0.0323528357995,0.149905055355,0.0894629357601,0.013901329225,0.0455734298305,0.0464333058651,0.189960947297,0.0533123141414,0.0569309591201
01129,0.131850533808,0.64778692601,0.276067856551,0.0649831463779,0.00237608443388,0.000331546665193,0.0,0.0737680731779,0.116110947182,0.275597521393,0.019917379758,0.111979935084,0.070079669519,0.0106226025376,0.026113897905,0.0277367955149,0.162584833284,0.0315727353202,0.0295072292712
01131,0.141245770147,0.274216794356,0.722369718577,0.00174467116741,0.000758552681484,0.0,0.000151710536297,0.0761406567858,0.079337401918,0.198779424586,0.041557686719,0.131357163615,0.0741063644289,0.00988084859053,0.0351641964545,0.0212147631502,0.193839000291,0.0494042429526,0.0464981110142
01133,0.114884646914,0.970494706758,0.00354224530049,0.00603791812583,0.00225415610031,0.0,0.00937889948879,0.0422693969566,0.0716701108398,0.339094495585,0.0261130941199,0.122017659215,0.0793725342852,0.00798421942514,0.0336276535788,0.0257373661469,0.144091677625,0.0433965808754,0.0377606612812
02013,0.1096163428,0.232480533927,0.0126065999258,0.377456433074,0.26362625139,0.00333704115684,0.0793474230627,0.0957642725599,0.0276243093923,0.448434622468,0.0313075506446,0.0331491712707,0.0874769797422,0.00460405156538,0.00920810313076,0.0193370165746,0.100368324125,0.0469613259669,0.0303867403315
02016,0.14467184192,0.39945105215,0.0223238792315,0.219396157365,0.253064958829,0.0,0.0709972552608,0.134993849938,0.0565805658057,0.317035670357,0.0590405904059,0.0421279212792,0.0845633456335,0.0135301353014,0.0162976629766,0.030442804428,0.0707257072571,0.0608856088561,0.0264452644526
02020,0.368152515772,0.721441661576,0.0584018164844,0.072229073739,0.0548095726575,0.00778767725898,0.0220721291825,0.0309057795239,0.0635851022372,0.020216801737,0.035216364316,0.121897293557,0.0939182579511,0.0324407294591,0.0608730922481,0.102157678329,0.195105657046,0.0902041562945,0.0569124442288
02050,0.164590082233,0.12389104086,0.00793452455329,0.813632387855,0.0111208296889,0.001312007997,0.00224915656629,0.00893997445722,0.0372194854953,0.00711548987411,0.00492610837438,0.095785440613,0.11877394636,0.0142309797482,0.0193395365809,0.0182448458311,0.419449005656,0.0430578361613,0.0499908775771
02060,0.26726342711,0.528616852146,0.010333863275,0.434817170111,0.00556438791733,0.00158982511924,0.00476947535771,0.00860585197935,0.113597246127,0.0154905335628,0.00344234079174,0.0774526678141,0.173838209983,0.0636833046472,0.0240963855422,0.0413080895009,0.235800344234,0.0722891566265,0.0223752151463
02068,0.29179331307,0.859482303222,0.0126782884311,0.0459587955626,0.0169043845747,0.00686740623349,0.0100369783413,0.149821640904,0.0760998810939,0.0225921521998,0.00594530321046,0.0796670630202,0.112960760999,0.00713436385256,0.00237812128419,0.0749108204518,0.137931034483,0.214030915577,0.0368608799049
02070,0.210169491525,0.216984965461,0.00121901665989,0.695855343356,0.00670459162942,0.000406338886631,0.00467289719626,0.0390934844193,0.042492917847,0.0186968838527,0.0056657223796,0.100283286119,0.0985835694051,0.0107648725212,0.0271954674221,0.0175637393768,0.379036827195,0.0294617563739,0.0940509915014
02090,0.345249510151,0.779973442781,0.0596330275229,0.0653428295509,0.0241549975857,0.0032472235635,0.0156084017383,0.0263769924556,0.0858812184469,0.0218957399739,0.0214703046117,0.123801690397,0.0874978728232,0.0236825684951,0.0406148959101,0.0662544670713,0.254296897158,0.0902490214987,0.0600147484259
02100,0.311445783133,0.822742474916,0.00209030100334,0.124581939799,0.00752508361204,0.00334448160535,0.00627090301003,0.0574596774194,0.132056451613,0.0282258064516,0.0110887096774,0.113911290323,0.0715725806452,0.0302419354839,0.03125,0.0574596774194,0.172379032258,0.146169354839,0.0745967741935
02110,0.426453590633,0.747712545993,0.00765198137475,0.115854254176,0.0454560255283,0.00534010615089,0.0096382403699,0.0516417729939,0.0625869262865,0.0120336215759,0.0105218600714,0.102134607244,0.0648243333132,0.0252161818951,0.0437201427103,0.0809699461813,0.20457156679,0.0702666747294,0.0456551974361
02122,0.264464126418,0.861624841521,0.00404499808818,0.0781429232658,0.00887484655169,0.00163007385643,0.0078283793846,0.105922215675,0.0932036927912,0.0513651541937,0.0188076998625,0.126104890984,0.0647711648006,0.0144372421921,0.0313297976822,0.0513651541937,0.196228638774,0.108475741505,0.0630033392261
02130,0.270363373708,0.738734896944,0.00426439232409,0.136105188344,0.0542999289268,0.00142146410803,0.00234541577825,0.04702864472,0.0793786518455,0.0591420835115,0.0226592560923,0.10859341599,0.108878438079,0.0255094769845,0.0538691748611,0.0568619067978,0.188542112014,0.0932022231723,0.0457460453185
02150,0.255649199951,0.591461223316,0.0063968949903,0.139366060519,0.17041615755,0.0100625314454,0.0269532092288,0.098189528625,0.0539879301908,0.167835589626,0.0195726635133,0.106997227206,0.071114010765,0.0151688142228,0.0303376284456,0.0360463219703,0.174849127385,0.065242211711,0.0508889251346
02164,0.167176350663,0.190345584202,0.0,0.730663741086,0.00438837081733,0.00109709270433,0.003291278113,0.013769363167,0.0481927710843,0.0120481927711,0.00516351118761,0.0567986230637,0.101549053356,0.00860585197935,0.0103270223752,0.0240963855422,0.339070567986,0.0619621342513,0.0722891566265
02170,0.271324990902,0.875948214828,0.0095917197667,0.0494757425576,0.00649000370857,0.000741714709551,0.00913657664947,0.0565629878708,0.113726432088,0.0237780713342,0.0242584364117,0.128777871182,0.0819022457067,0.0391097233898,0.0369881109643,0.0664104719587,0.212641607622,0.0824226412073,0.0539610103679
02180,0.174125305126,0.191822531535,0.00369725967812,0.743801652893,0.0057633753806,0.000978686385385,0.00184862983906,0.0154489861603,0.0296105568072,0.0090119085935,0.000965561635018,0.0962343096234,0.103315094947,0.0225297714837,0.0225297714837,0.0183456710653,0.381074991954,0.0791760540715,0.0576118442227
02185,0.208859129539,0.173324306026,0.00785375761679,0.685443466486,0.0601218686527,0.00812457684496,0.0031144211239,0.0210702341137,0.0792642140468,0.00401337792642,0.00267558528428,0.0635451505017,0.0943143812709,0.014381270903,0.0247491638796,0.0327759197324,0.340133779264,0.0324414715719,0.0598662207358
02188,0.157232704403,0.122225305216,0.00305216426193,0.820477247503,0.0084628190899,0.000416204217536,0.00416204217536,0.142562834775,0.0449114132674,0.0020601565719,0.00329625051504,0.0675731355583,0.110836423568,0.0160692212608,0.0300782859497,0.017305315204,0.334157395962,0.0329625051504,0.0745776679028
02201,0.184092704767,0.52277904328,0.00260331923202,0.397982427595,0.00276602668402,0.000650829808005,0.00536934591604,0.193955623565,0.100612088753,0.0524100994644,0.0168324407039,0.117827084927,0.0654169854629,0.0145371078806,0.0153022188217,0.0221882172915,0.208875286917,0.061973986228,0.0493496557001
02220,0.388373751783,0.679909451047,0.00350877192982,0.185851726089,0.0414261460102,0.0205998868138,0.00792303338993,0.0935202205882,0.0581341911765,0.0434283088235,0.0124080882353,0.109375,0.0562959558824,0.0165441176471,0.0340073529412,0.0438878676471,0.324908088235,0.0813419117647,0.0670955882353
02232,0.261768587769,0.584982537835,0.0023282887078,0.341094295693,0.00261932479627,0.0011641443539,0.0162980209546,0.144799456152,0.0883752549286,0.0523453433039,0.00475866757308,0.0897348742352,0.140720598232,0.00543847722638,0.025152957172,0.0353501019714,0.184228416044,0.127124405167,0.0231135282121
02240,0.257243433523,0.793812763201,0.0202461937156,0.126012309686,0.00583090379009,0.000323939099449,0.00793650793651,0.0471014492754,0.0631469979296,0.0274327122153,0.0124223602484,0.0926501035197,0.101449275362,0.0129399585921,0.0310559006211,0.0517598343685,0.215320910973,0.0993788819876,0.0693581780538
02261,0.293432696786,0.755076017656,0.00294261893085,0.129671407553,0.0362923001471,0.00245218244237,0.013830308975,0.067443423706,0.0891776831728,0.0387631637912,0.0295765180372,0.0981402643961,0.140712525207,0.0190454850997,0.0280080663231,0.0645305848084,0.174994398387,0.0817835536635,0.0746134886847
02270,0.112913692408,0.0509391007399,0.000996015936255,0.917046101309,0.000426863972681,0.000853727945361,0.000569151963574,0.0115068493151,0.038904109589,0.00767123287671,0.00219178082192,0.14301369863,0.0854794520548,0.0147945205479,0.012602739726,0.00821917808219,0.421369863014,0.0306849315068,0.0465753424658
02280,0.219316356963,0.729802513465,0.000598444045482,0.160233393178,0.0182525433872,0.0,0.00673249551167,0.179478719894,0.0732431540746,0.077202243484,0.0056087099967,0.0940283734741,0.0715935334873,0.0293632464533,0.0178159023425,0.0316727152755,0.196964698119,0.0742329264269,0.0534477070274
02282,0.22030651341,0.49504950495,0.00247524752475,0.397277227723,0.0136138613861,0.0148514851485,0.0,0.309090909091,0.0727272727273,0.0568181818182,0.0,0.0477272727273,0.145454545455,0.0113636363636,0.0204545454545,0.0,0.140909090909,0.0977272727273,0.0295454545455
